"date"	"country"	"city"	"killed"	"injured"	"harmed"	"killed_cy"	"injured_cy"	"harmed_cy"	"killed_td"	"injured_td"	"harmed_td"
"2014.05.27"	"Pakistan"	"Karachi"	1	2	3	7909	10722	18631	134667	220265	354932
"2014.05.27"	"Pakistan"	"Torghar"	2	0	2	7911	10722	18633	134669	220265	354934
"2014.05.27"	"Libya"	"Derna"	1	0	1	7912	10722	18634	134670	220265	354935
"2014.05.27"	"Iraq"	"Baghdad"	19	34	53	7931	10756	18687	134689	220299	354988
"2014.05.27"	"Pakistan"	"Lahore"	1	0	1	7932	10756	18688	134690	220299	354989
"2014.05.27"	"Yemen"	"Amran"	5	0	5	7937	10756	18693	134695	220299	354994
"2014.05.27"	"Nigeria"	"Buni Yadi"	45	0	45	7982	10756	18738	134740	220299	355039
"2014.05.28"	"Nigeria"	"Amuda"	9	13	22	7991	10769	18760	134749	220312	355061
"2014.05.28"	"Kenya"	"Mandera"	2	3	5	7993	10772	18765	134751	220315	355066
"2014.05.28"	"Syria"	"Tel Hurmiz"	2	0	2	7995	10772	18767	134753	220315	355068
"2014.05.28"	"Tunisia"	"Khaldoun"	1	0	1	7996	10772	18768	134754	220315	355069
"2014.05.28"	"Tunisia"	"Tunis"	4	3	7	8000	10775	18775	134758	220318	355076
"2014.05.28"	"Thailand"	"Pattani"	0	10	10	8000	10785	18785	134758	220328	355086
"2014.05.28"	"Iraq"	"Mosul"	23	3	26	8023	10788	18811	134781	220331	355112
"2014.05.28"	"CAR"	"Bangui"	30	10	40	8053	10798	18851	134811	220341	355152
"2014.05.28"	"Iraq"	"Baghdad"	16	52	68	8069	10850	18919	134827	220393	355220
"2014.05.28"	"Iraq"	"Sadr City"	4	14	18	8073	10864	18937	134831	220407	355238
"2014.05.28"	"Iraq"	"Tuz Khormato"	4	11	15	8077	10875	18952	134835	220418	355253
"2014.05.28"	"Iraq"	"Qayara"	4	0	4	8081	10875	18956	134839	220418	355257
"2014.05.28"	"Pakistan"	"Karachi"	2	0	2	8083	10875	18958	134841	220418	355259
"2014.05.28"	"Pakistan"	"Khabal"	1	0	1	8084	10875	18959	134842	220418	355260
"2014.05.28"	"Nigeria"	"Kuru"	4	0	4	8088	10875	18963	134846	220418	355264
"2014.05.29"	"Nigeria"	"Gumushi"	32	0	32	8120	10875	18995	134878	220418	355296
"2014.05.29"	"Syria"	"Ras al-Ain"	15	0	15	8135	10875	19010	134893	220418	355311
"2014.05.29"	"Iraq"	"Tuz"	6	5	11	8141	10880	19021	134899	220423	355322
"2014.05.29"	"Yemen"	"Mukalla"	2	0	2	8143	10880	19023	134901	220423	355324
"2014.05.29"	"Iraq"	"Arab Jabour"	2	1	3	8145	10881	19026	134903	220424	355327
"2014.05.29"	"Pakistan"	"Lal Pura"	4	0	4	8149	10881	19030	134907	220424	355331
"2014.05.29"	"Syria"	"Deir-ez-Zor"	1	0	1	8150	10881	19031	134908	220424	355332
"2014.05.30"	"Pakistan"	"Bir"	1	0	1	8151	10881	19032	134909	220424	355333
"2014.05.30"	"Nigeria"	"Tashan Alade"	3	0	3	8154	10881	19035	134912	220424	355336
"2014.05.30"	"Iraq"	"Muqdadiya"	6	3	9	8160	10884	19044	134918	220427	355345
"2014.05.30"	"Iraq"	"Baqubah"	1	2	3	8161	10886	19047	134919	220429	355348
"2014.05.30"	"Pakistan"	"Nazimabad"	1	0	1	8162	10886	19048	134920	220429	355349
"2014.05.30"	"Syria"	"Homs"	10	12	22	8172	10898	19070	134930	220441	355371
"2014.05.31"	"Thailand"	"Yala"	1	0	1	8173	10898	19071	134931	220441	355372
"2014.05.31"	"Afghanistan"	"Giro"	14	2	16	8187	10900	19087	134945	220443	355388
"2014.05.31"	"Pakistan"	"Hussainabad"	1	0	1	8188	10900	19088	134946	220443	355389
"2014.05.31"	"Pakistan"	"Karachi"	1	0	1	8189	10900	19089	134947	220443	355390
"2014.05.31"	"Yemen"	"Lahej"	1	0	1	8190	10900	19090	134948	220443	355391
"2014.05.31"	"Pakistan"	"Karachi"	1	0	1	8191	10900	19091	134949	220443	355392
"2014.05.31"	"Iraq"	"Jurf al-Sakhar"	10	15	25	8201	10915	19116	134959	220458	355417
"2014.05.31"	"Iraq"	"Baiji"	8	0	8	8209	10915	19124	134967	220458	355425
"2014.06.01"	"Lebanon"	"Arsal"	0	3	3	8209	10918	19127	134967	220461	355428
"2014.06.01"	"Iraq"	"Baghdad"	2	0	2	8211	10918	19129	134969	220461	355430
"2014.06.01"	"Nigeria"	"Borno"	20	0	20	8231	10918	19149	134989	220461	355450
"2014.06.01"	"Nigeria"	"Kala Balge"	23	0	23	8254	10918	19172	135012	220461	355473
"2014.06.01"	"Nigeria"	"Adamawa"	40	19	59	8294	10937	19231	135052	220480	355532
"2014.06.01"	"Thailand"	"Narathiwat"	2	0	2	8296	10937	19233	135054	220480	355534
"2014.06.01"	"Thailand"	"Yala"	1	0	1	8297	10937	19234	135055	220480	355535
"2014.06.01"	"Iraq"	"Salaheddin"	5	0	5	8302	10937	19239	135060	220480	355540
"2014.06.01"	"Yemen"	"Shabwa"	4	0	4	8306	10937	19243	135064	220480	355544
"2014.06.01"	"Pakistan"	"Baldia"	4	0	4	8310	10937	19247	135068	220480	355548
"2014.06.01"	"Syria"	"Zanuba"	5	3	8	8315	10940	19255	135073	220483	355556
"2014.06.01"	"Iraq"	"Ramadi"	1	6	7	8316	10946	19262	135074	220489	355563
"2014.06.01"	"Pakistan"	"Karachi"	2	1	3	8318	10947	19265	135076	220490	355566
"2014.06.01"	"USA"	"Seattle"	2	0	2	8320	10947	19267	135078	220490	355568
"2014.06.01"	"Nigeria"	"Attagara"	1	1	2	8321	10948	19269	135079	220491	355570
"2014.06.02"	"Iraq"	"Iskandariyah"	3	28	31	8324	10976	19300	135082	220519	355601
"2014.06.02"	"Syria"	"Haraqi"	18	6	24	8342	10982	19324	135100	220525	355625
"2014.06.02"	"Iraq"	"Najaf"	6	13	19	8348	10995	19343	135106	220538	355644
"2014.06.02"	"Iraq"	"Mshahdh"	3	2	5	8351	10997	19348	135109	220540	355649
"2014.06.02"	"Afghanistan"	"Helmand"	4	3	7	8355	11000	19355	135113	220543	355656
"2014.06.02"	"Afghanistan"	"Nangharhar"	3	1	4	8358	11001	19359	135116	220544	355660
"2014.06.02"	"Nigeria"	"Attangara"	20	0	20	8378	11001	19379	135136	220544	355680
"2014.06.02"	"Libya"	"Benghazi"	20	67	87	8398	11068	19466	135156	220611	355767
"2014.06.03"	"Iraq"	"Ramadi"	8	14	22	8406	11082	19488	135164	220625	355789
"2014.06.03"	"Iraq"	"Baiji"	4	0	4	8410	11082	19492	135168	220625	355793
"2014.06.03"	"Iraq"	"Iskandariya"	4	0	4	8414	11082	19496	135172	220625	355797
"2014.06.03"	"Pakistan"	"Parachinar"	7	3	10	8421	11085	19506	135179	220628	355807
"2014.06.03"	"Thailand"	"Pattani"	2	0	2	8423	11085	19508	135181	220628	355809
"2014.06.03"	"Nigeria"	"Bokko Wizhe"	4	0	4	8427	11085	19512	135185	220628	355813
"2014.06.03"	"Nigeria"	"Ngoshe"	46	0	46	8473	11085	19558	135231	220628	355859
"2014.06.03"	"Nigeria"	"Gava"	26	0	26	8499	11085	19584	135257	220628	355885
"2014.06.03"	"Nigeria"	"Amuda"	17	0	17	8516	11085	19601	135274	220628	355902
"2014.06.03"	"Nigeria"	"Halaghwa"	12	0	12	8528	11085	19613	135286	220628	355914
"2014.06.03"	"Nigeria"	"Agapalawa"	15	0	15	8543	11085	19628	135301	220628	355929
"2014.06.03"	"Nigeria"	"Ganjara"	46	0	46	8589	11085	19674	135347	220628	355975
"2014.06.03"	"Nigeria"	"Jabril"	12	0	12	8601	11085	19686	135359	220628	355987
"2014.06.03"	"Nigeria"	"Zamgba"	13	0	13	8614	11085	19699	135372	220628	356000
"2014.06.03"	"Nigeria"	"Ashigashita"	10	0	10	8624	11085	19709	135382	220628	356010
"2014.06.03"	"Nigeria"	"Kwadale"	12	0	12	8636	11085	19721	135394	220628	356022
"2014.06.03"	"Nigeria"	"Pulka"	30	0	30	8666	11085	19751	135424	220628	356052
"2014.06.03"	"Nigeria"	"Chinene"	14	0	14	8680	11085	19765	135438	220628	356066
"2014.06.03"	"Nigeria"	"Arboko"	10	0	10	8690	11085	19775	135448	220628	356076
"2014.06.03"	"Nigeria"	"Chikde"	2	0	2	8692	11085	19777	135450	220628	356078
"2014.06.03"	"Nigeria"	"Barawa"	20	0	20	8712	11085	19797	135470	220628	356098
"2014.06.03"	"Nigeria"	"Pege"	5	0	5	8717	11085	19802	135475	220628	356103
"2014.06.03"	"Nigeria"	"Kaghum"	20	0	20	8737	11085	19822	135495	220628	356123
"2014.06.03"	"Nigeria"	"Angurva"	12	0	12	8749	11085	19834	135507	220628	356135
"2014.06.03"	"Nigeria"	"Baladigavuraza"	3	0	3	8752	11085	19837	135510	220628	356138
"2014.06.04"	"Syria"	"Damascus"	10	102	112	8762	11187	19949	135520	220730	356250
"2014.06.04"	"Iraq"	"Suleiman Bek"	2	0	2	8764	11187	19951	135522	220730	356252
"2014.06.04"	"Libya"	"Surt"	1	0	1	8765	11187	19952	135523	220730	356253
"2014.06.04"	"Nigeria"	"Barderi"	45	0	45	8810	11187	19997	135568	220730	356298
"2014.06.04"	"Iraq"	"Baghdad"	6	19	25	8816	11206	20022	135574	220749	356323
"2014.06.04"	"Iraq"	"Hillah"	8	35	43	8824	11241	20065	135582	220784	356366
"2014.06.04"	"Iraq"	"Kirkuk"	7	9	16	8831	11250	20081	135589	220793	356382
"2014.06.04"	"Pakistan"	"Bajaur"	4	4	8	8835	11254	20089	135593	220797	356390
"2014.06.04"	"Pakistan"	"Rawalpindi"	5	4	9	8840	11258	20098	135598	220801	356399
"2014.06.04"	"Libya"	"Benghazi"	3	4	7	8843	11262	20105	135601	220805	356406
"2014.06.05"	"Iraq"	"Baiji"	1	4	5	8844	11266	20110	135602	220809	356411
"2014.06.05"	"Iraq"	"Mosul"	2	0	2	8846	11266	20112	135604	220809	356413
"2014.06.05"	"Pakistan"	"Peshawar"	2	0	2	8848	11266	20114	135606	220809	356415
"2014.06.05"	"Iraq"	"Samarrah"	7	45	52	8855	11311	20166	135613	220854	356467
"2014.06.05"	"Yemen"	"Bayhan"	17	3	20	8872	11314	20186	135630	220857	356487
"2014.06.05"	"Pakistan"	"Yousawala"	1	0	1	8873	11314	20187	135631	220857	356488
"2014.06.06"	"Iraq"	"Samarrah"	30	0	30	8903	11314	20217	135661	220857	356518
"2014.06.06"	"Iraq"	"Mosul"	11	0	11	8914	11314	20228	135672	220857	356529
"2014.06.06"	"Syria"	"Raqqa"	1	0	1	8915	11314	20229	135673	220857	356530
"2014.06.06"	"Afghanistan"	"Kabul"	6	22	28	8921	11336	20257	135679	220879	356558
"2014.06.06"	"Pakistan"	"Karachi"	2	4	6	8923	11340	20263	135681	220883	356564
"2014.06.06"	"Iraq"	"Samarrah"	41	42	83	8964	11382	20346	135722	220925	356647
"2014.06.06"	"Iraq"	"Muwaffaqiyah"	6	45	51	8970	11427	20397	135728	220970	356698
"2014.06.07"	"Iraq"	"Ramadi"	2	5	7	8972	11432	20404	135730	220975	356705
"2014.06.07"	"Iraq"	"Mosul"	21	0	21	8993	11432	20425	135751	220975	356726
"2014.06.07"	"Iraq"	"Baghdad"	4	15	19	8997	11447	20444	135755	220990	356745
"2014.06.07"	"Iraq"	"Baghdad"	3	14	17	9000	11461	20461	135758	221004	356762
"2014.06.07"	"Iraq"	"Baghdad"	23	8	31	9023	11469	20492	135781	221012	356793
"2014.06.07"	"Iraq"	"Baghdad"	36	37	73	9059	11506	20565	135817	221049	356866
"2014.06.07"	"Pakistan"	"Bajaur"	2	1	3	9061	11507	20568	135819	221050	356869
"2014.06.07"	"Nigeria"	"Kunde"	7	0	7	9068	11507	20575	135826	221050	356876
"2014.06.08"	"Pakistan"	"Karachi"	18	24	42	9086	11531	20617	135844	221074	356918
"2014.06.08"	"Pakistan"	"Taftan"	30	14	44	9116	11545	20661	135874	221088	356962
"2014.06.08"	"Iraq"	"Jalawla"	39	67	106	9155	11612	20767	135913	221155	357068
"2014.06.08"	"Iraq"	"Tikrit"	3	9	12	9158	11621	20779	135916	221164	357080
"2014.06.08"	"Afghanistan"	"Behsud"	1	0	1	9159	11621	20780	135917	221164	357081
"2014.06.08"	"Nigeria"	"Gombe"	3	0	3	9162	11621	20783	135920	221164	357084
"2014.06.09"	"Yemen"	"Sanaa"	1	0	1	9163	11621	20784	135921	221164	357085
"2014.06.09"	"Dagestan"	"Ghunib"	2	0	2	9165	11621	20786	135923	221164	357087
"2014.06.09"	"Iraq"	"Ramadi"	5	5	10	9170	11626	20796	135928	221169	357097
"2014.06.09"	"Iraq"	"Garma"	10	2	12	9180	11628	20808	135938	221171	357109
"2014.06.09"	"Pakistan"	"Nazimabad"	2	0	2	9182	11628	20810	135940	221171	357111
"2014.06.09"	"Iraq"	"Tuz Khormato"	28	148	176	9210	11776	20986	135968	221319	357287
"2014.06.09"	"Pakistan"	"Datta Khel"	4	12	16	9214	11788	21002	135972	221331	357303
"2014.06.09"	"Pakistan"	"Kurram"	2	1	3	9216	11789	21005	135974	221332	357306
"2014.06.10"	"Kenya"	"Mombasa"	1	0	1	9217	11789	21006	135975	221332	357307
"2014.06.10"	"Pakistan"	"Karachi"	7	0	7	9224	11789	21013	135982	221332	357314
"2014.06.10"	"Iraq"	"Fallujah"	1	4	5	9225	11793	21018	135983	221336	357319
"2014.06.10"	"Iraq"	"Baqubah"	20	28	48	9245	11821	21066	136003	221364	357367
"2014.06.10"	"Iraq"	"Mosul"	4	0	4	9249	11821	21070	136007	221364	357371
"2014.06.10"	"Iraq"	"Mosul"	670	14	684	9919	11835	21754	136677	221378	358055
"2014.06.11"	"Lebanon"	"Hermel"	1	0	1	9920	11835	21755	136678	221378	358056
"2014.06.11"	"Pakistan"	"Kitkoot"	2	2	4	9922	11837	21759	136680	221380	358060
"2014.06.11"	"Iraq"	"Mosul"	17	0	17	9939	11837	21776	136697	221380	358077
"2014.06.11"	"Iraq"	"Safwan"	5	5	10	9944	11842	21786	136702	221385	358087
"2014.06.11"	"Egypt"	"al-Arish"	1	2	3	9945	11844	21789	136703	221387	358090
"2014.06.11"	"Thailand"	"Pattani"	1	0	1	9946	11844	21790	136704	221387	358091
"2014.06.11"	"Pakistan"	"Swat"	5	0	5	9951	11844	21795	136709	221387	358096
"2014.06.11"	"Iraq"	"Sadr City"	38	34	72	9989	11878	21867	136747	221421	358168
"2014.06.11"	"Nigeria"	"Tanjol"	9	0	9	9998	11878	21876	136756	221421	358177
"2014.06.11"	"Iraq"	"Baghdad"	15	27	42	10013	11905	21918	136771	221448	358219
"2014.06.11"	"Iraq"	"Karbala"	4	13	17	10017	11918	21935	136775	221461	358236
"2014.06.12"	"Pakistan"	"Jamrud"	3	0	3	10020	11918	21938	136778	221461	358239
"2014.06.12"	"Iraq"	"Dawasa"	12	0	12	10032	11918	21950	136790	221461	358251
"2014.06.12"	"Lebanon"	"Koura"	1	0	1	10033	11918	21951	136791	221461	358252
"2014.06.12"	"Iraq"	"Tikrit"	12	0	12	10045	11918	21963	136803	221461	358264
"2014.06.12"	"Syria"	"Damascus"	8	25	33	10053	11943	21996	136811	221486	358297
"2014.06.12"	"Iraq"	"Salah al-Din"	1	0	1	10054	11943	21997	136812	221486	358298
"2014.06.12"	"Mali"	"Aguelhoc"	4	10	14	10058	11953	22011	136816	221496	358312
"2014.06.12"	"India"	"Poonch"	1	3	4	10059	11956	22015	136817	221499	358316
"2014.06.12"	"Israel"	"Hebron"	3	0	3	10062	11956	22018	136820	221499	358319
"2014.06.12"	"Iraq"	"Baghdad"	2	0	2	10064	11956	22020	136822	221499	358321
"2014.06.12"	"Israel"	"Tuba Zangaria"	1	0	1	10065	11956	22021	136823	221499	358322
"2014.06.12"	"Iraq"	"Camp Speicher"	1700	0	1700	11765	11956	23721	138523	221499	360022
"2014.06.13"	"Tanzania"	"Darjani"	1	7	8	11766	11963	23729	138524	221506	360030
"2014.06.13"	"Pakistan"	"Khyber"	1	0	1	11767	11963	23730	138525	221506	360031
"2014.06.13"	"Yemen"	"Abyan"	4	6	10	11771	11969	23740	138529	221512	360041
"2014.06.13"	"Iraq"	"Mosul"	1	0	1	11772	11969	23741	138530	221512	360042
"2014.06.13"	"Iraq"	"Mosul"	3	0	3	11775	11969	23744	138533	221512	360045
"2014.06.14"	"Afghanistan"	"Kabul"	38	115	153	11813	12084	23897	138571	221627	360198
"2014.06.14"	"Afghanistan"	"Samangan"	11	0	11	11824	12084	23908	138582	221627	360209
"2014.06.14"	"Iraq"	"Mosul"	1	0	1	11825	12084	23909	138583	221627	360210
"2014.06.14"	"Iraq"	"Ishaqi"	9	21	30	11834	12105	23939	138592	221648	360240
"2014.06.14"	"Syria"	"Deir Ezzur"	15	24	39	11849	12129	23978	138607	221672	360279
"2014.06.14"	"Iraq"	"Mosul"	12	0	12	11861	12129	23990	138619	221672	360291
"2014.06.14"	"Pakistan"	"Khanewal"	2	0	2	11863	12129	23992	138621	221672	360293
"2014.06.14"	"Pakistan"	"Multan"	2	0	2	11865	12129	23994	138623	221672	360295
"2014.06.14"	"Iraq"	"Ishaqi"	12	0	12	11877	12129	24006	138635	221672	360307
"2014.06.14"	"Tanzania"	"Zanzibar"	1	7	8	11878	12136	24014	138636	221679	360315
"2014.06.14"	"Iraq"	"Tikrit"	190	0	190	12068	12136	24204	138826	221679	360505
"2014.06.14"	"Iraq"	"Camp Speicher"	120	0	120	12188	12136	24324	138946	221679	360625
"2014.06.15"	"Nigeria"	"Daku"	25	15	40	12213	12151	24364	138971	221694	360665
"2014.06.15"	"Iraq"	"Baghdad"	15	8	23	12228	12159	24387	138986	221702	360688
"2014.06.15"	"Iraq"	"Baghdad"	12	30	42	12240	12189	24429	138998	221732	360730
"2014.06.15"	"Iraq"	"Sadr City"	3	7	10	12243	12196	24439	139001	221739	360740
"2014.06.15"	"Yemen"	"Aden"	9	10	19	12252	12206	24458	139010	221749	360759
"2014.06.15"	"Iraq"	"Khales"	6	0	6	12258	12206	24464	139016	221749	360765
"2014.06.15"	"Iraq"	"Mosul"	24	0	24	12282	12206	24488	139040	221749	360789
"2014.06.15"	"Iraq"	"Tal Afar"	10	40	50	12292	12246	24538	139050	221789	360839
"2014.06.15"	"Iraq"	"Mosul"	3	0	3	12295	12246	24541	139053	221789	360842
"2014.06.15"	"Afghanistan"	"Herat"	0	11	11	12295	12257	24552	139053	221800	360853
"2014.06.15"	"Pakistan"	"Latifabad"	1	1	2	12296	12258	24554	139054	221801	360855
"2014.06.15"	"Somalia"	"Baidoa"	1	0	1	12297	12258	24555	139055	221801	360856
"2014.06.15"	"Kenya"	"Mpeketoni"	1	0	1	12298	12258	24556	139056	221801	360857
"2014.06.15"	"Iraq"	"Mosul"	39	0	39	12337	12258	24595	139095	221801	360896
"2014.06.16"	"Iraq"	"Sadr City"	10	25	35	12347	12283	24630	139105	221826	360931
"2014.06.16"	"Iraq"	"Tal Afar"	5	0	5	12352	12283	24635	139110	221826	360936
"2014.06.16"	"Kenya"	"Mpeketoni"	65	25	90	12417	12308	24725	139175	221851	361026
"2014.06.16"	"Afghanistan"	"Kandahar"	5	0	5	12422	12308	24730	139180	221851	361031
"2014.06.16"	"Egypt"	"Cairo"	1	0	1	12423	12308	24731	139181	221851	361032
"2014.06.16"	"Iraq"	"Baqubah"	44	0	44	12467	12308	24775	139225	221851	361076
"2014.06.16"	"Thailand"	"Songkhla"	1	1	2	12468	12309	24777	139226	221852	361078
"2014.06.16"	"Thailand"	"Narathiwat"	1	0	1	12469	12309	24778	139227	221852	361079
"2014.06.16"	"Thailand"	"Pattani"	1	2	3	12470	12311	24781	139228	221854	361082
"2014.06.16"	"Uganda"	"Mbale"	1	0	1	12471	12311	24782	139229	221854	361083
"2014.06.17"	"Norway"	"Oslo"	0	1	1	12471	12312	24783	139229	221855	361084
"2014.06.17"	"Kenya"	"Poromoko"	15	12	27	12486	12324	24810	139244	221867	361111
"2014.06.17"	"Iraq"	"Samarrah"	18	0	18	12504	12324	24828	139262	221867	361129
"2014.06.17"	"Syria"	"Deir al-Zor"	5	0	5	12509	12324	24833	139267	221867	361134
"2014.06.17"	"Pakistan"	"Peshawar"	1	0	1	12510	12324	24834	139268	221867	361135
"2014.06.17"	"Nigeria"	"Damaturu"	24	21	45	12534	12345	24879	139292	221888	361180
"2014.06.17"	"Iraq"	"Sadr City"	12	30	42	12546	12375	24921	139304	221918	361222
"2014.06.17"	"Iraq"	"Baghdad"	7	0	7	12553	12375	24928	139311	221918	361229
"2014.06.17"	"Iraq"	"Baghdad"	3	9	12	12556	12384	24940	139314	221927	361241
"2014.06.17"	"India"	"Bijbehara"	1	0	1	12557	12384	24941	139315	221927	361242
"2014.06.18"	"Somalia"	"Mogadishu"	2	0	2	12559	12384	24943	139317	221927	361244
"2014.06.18"	"Iraq"	"Tal Afar"	1	2	3	12560	12386	24946	139318	221929	361247
"2014.06.18"	"Pakistan"	"Hangu"	7	1	8	12567	12387	24954	139325	221930	361255
"2014.06.18"	"Iraq"	"Mosul"	1	0	1	12568	12387	24955	139326	221930	361256
"2014.06.19"	"Philippines"	"Jolo"	7	13	20	12575	12400	24975	139333	221943	361276
"2014.06.19"	"Syria"	"Homs"	6	9	15	12581	12409	24990	139339	221952	361291
"2014.06.19"	"Pakistan"	"Peshawar"	3	6	9	12584	12415	24999	139342	221958	361300
"2014.06.20"	"Syria"	"Deir al-Zor"	3	0	3	12587	12415	25002	139345	221958	361303
"2014.06.20"	"Nigeria"	"Adamawa"	10	0	10	12597	12415	25012	139355	221958	361313
"2014.06.20"	"China"	"Xinjiang"	5	0	5	12602	12415	25017	139360	221958	361318
"2014.06.20"	"Lebanon"	"Dahr al-Baidar"	1	32	33	12603	12447	25050	139361	221990	361351
"2014.06.20"	"Pakistan"	"Torghar"	2	1	3	12605	12448	25053	139363	221991	361354
"2014.06.20"	"Syria"	"Hama"	43	50	93	12648	12498	25146	139406	222041	361447
"2014.06.20"	"Iraq"	"Qaim"	34	0	34	12682	12498	25180	139440	222041	361481
"2014.06.20"	"Iraq"	"Samarrah"	45	0	45	12727	12498	25225	139485	222041	361526
"2014.06.20"	"India"	"Sellu"	1	0	1	12728	12498	25226	139486	222041	361527
"2014.06.20"	"Iraq"	"Gogjali"	2	0	2	12730	12498	25228	139488	222041	361529
"2014.06.21"	"Iraq"	"Baghdad"	7	32	39	12737	12530	25267	139495	222073	361568
"2014.06.21"	"Afghanistan"	"Jalalabad"	4	3	7	12741	12533	25274	139499	222076	361575
"2014.06.21"	"Thailand"	"Pattani"	1	0	1	12742	12533	25275	139500	222076	361576
"2014.06.21"	"China"	"Xinjiang"	0	3	3	12742	12536	25278	139500	222079	361579
"2014.06.21"	"Afghanistan"	"Kabul"	1	3	4	12743	12539	25282	139501	222082	361583
"2014.06.21"	"Iraq"	"Tikrit"	84	0	84	12827	12539	25366	139585	222082	361667
"2014.06.21"	"Pakistan"	"Cantt"	1	0	1	12828	12539	25367	139586	222082	361668
"2014.06.21"	"Yemen"	"Shehr"	2	0	2	12830	12539	25369	139588	222082	361670
"2014.06.21"	"Somalia"	"Mogadishu"	1	0	1	12831	12539	25370	139589	222082	361671
"2014.06.21"	"Nigeria"	"Koronginim"	40	20	60	12871	12559	25430	139629	222102	361731
"2014.06.21"	"Yemen"	"Sanaa"	1	0	1	12872	12559	25431	139630	222102	361732
"2014.06.21"	"Pakistan"	"Jamrud"	2	2	4	12874	12561	25435	139632	222104	361736
"2014.06.22"	"Pakistan"	"Quetta"	3	0	3	12877	12561	25438	139635	222104	361739
"2014.06.22"	"Iraq"	"Rawa"	21	0	21	12898	12561	25459	139656	222104	361760
"2014.06.22"	"Thailand"	"Si Sakhon"	2	5	7	12900	12566	25466	139658	222109	361767
"2014.06.22"	"Iraq"	"Ramadi"	8	13	21	12908	12579	25487	139666	222122	361788
"2014.06.22"	"Nigeria"	"Gwoza"	3	3	6	12911	12582	25493	139669	222125	361794
"2014.06.22"	"Israel"	"Golan Heights"	1	3	4	12912	12585	25497	139670	222128	361798
"2014.06.23"	"Iraq"	"Tarmiyah"	6	0	6	12918	12585	25503	139676	222128	361804
"2014.06.23"	"Nigeria"	"Kano"	8	20	28	12926	12605	25531	139684	222148	361832
"2014.06.23"	"Lebanon"	"Beirut"	1	25	26	12927	12630	25557	139685	222173	361858
"2014.06.23"	"Iraq"	"Bashir"	15	0	15	12942	12630	25572	139700	222173	361873
"2014.06.23"	"Iraq"	"Babil"	76	0	76	13018	12630	25648	139776	222173	361949
"2014.06.23"	"Iraq"	"Kirkuk"	15	0	15	13033	12630	25663	139791	222173	361964
"2014.06.23"	"Pakistan"	"Mamon Kanjan"	1	0	1	13034	12630	25664	139792	222173	361965
"2014.06.23"	"Iraq"	"Kirkuk"	40	0	40	13074	12630	25704	139832	222173	362005
"2014.06.24"	"Pal. Auth."	"Gaza"	1	3	4	13075	12633	25708	139833	222176	362009
"2014.06.24"	"Thailand"	"Pattani"	1	0	1	13076	12633	25709	139834	222176	362010
"2014.06.24"	"Pakistan"	"Rawalpindi"	1	0	1	13077	12633	25710	139835	222176	362011
"2014.06.24"	"Syria"	"Homs"	1	14	15	13078	12647	25725	139836	222190	362026
"2014.06.24"	"Nigeria"	"Kabamu"	21	0	21	13099	12647	25746	139857	222190	362047
"2014.06.24"	"Nigeria"	"Ankpong"	17	0	17	13116	12647	25763	139874	222190	362064
"2014.06.24"	"Pakistan"	"Spinwam"	3	0	3	13119	12647	25766	139877	222190	362067
"2014.06.24"	"Afghanistan"	"Herat"	4	7	11	13123	12654	25777	139881	222197	362078
"2014.06.24"	"Kenya"	"Witu"	11	0	11	13134	12654	25788	139892	222197	362089
"2014.06.24"	"Pakistan"	"Darora"	2	0	2	13136	12654	25790	139894	222197	362091
"2014.06.24"	"Pakistan"	"Peshawar"	1	2	3	13137	12656	25793	139895	222199	362094
"2014.06.24"	"Nigeria"	"Ngohi"	3	12	15	13140	12668	25808	139898	222211	362109
"2014.06.24"	"Iran"	"Kermanshah"	3	0	3	13143	12668	25811	139901	222211	362112
"2014.06.24"	"Iraq"	"Rutba"	12	0	12	13155	12668	25823	139913	222211	362124
"2014.06.24"	"Pakistan"	"Manghopir"	3	2	5	13158	12670	25828	139916	222213	362129
"2014.06.24"	"Nigeria"	"Damboa"	56	0	56	13214	12670	25884	139972	222213	362185
"2014.06.25"	"Iraq"	"Baghdad"	3	2	5	13217	12672	25889	139975	222215	362190
"2014.06.25"	"Iraq"	"Kirkuk"	4	18	22	13221	12690	25911	139979	222233	362212
"2014.06.25"	"Iraq"	"Hawija"	4	0	4	13225	12690	25915	139983	222233	362216
"2014.06.25"	"Libya"	"Benghazi"	1	2	3	13226	12692	25918	139984	222235	362219
"2014.06.25"	"Nigeria"	"Kobin"	38	0	38	13264	12692	25956	140022	222235	362257
"2014.06.25"	"Nigeria"	"Dogon- Daji"	21	0	21	13285	12692	25977	140043	222235	362278
"2014.06.25"	"Nigeria"	"Naidu"	16	0	16	13301	12692	25993	140059	222235	362294
"2014.06.25"	"Nigeria"	"Kabamu"	30	0	30	13331	12692	26023	140089	222235	362324
"2014.06.25"	"Nigeria"	"Hayin Kwanta"	5	0	5	13336	12692	26028	140094	222235	362329
"2014.06.25"	"Nigeria"	"Kabani"	4	0	4	13340	12692	26032	140098	222235	362333
"2014.06.25"	"Nigeria"	"Gani"	9	0	9	13349	12692	26041	140107	222235	362342
"2014.06.25"	"Iraq"	"Kirkuk"	5	20	25	13354	12712	26066	140112	222255	362367
"2014.06.25"	"Libya"	"Benghazi"	3	7	10	13357	12719	26076	140115	222262	362377
